id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1435397634349481987,2021-09-08 00:20:39+00:00,Mounting coronavirus cases are straining hospitals and causing the states to take drastic measures. https://t.co/Gh9udcq5aP,6,9,No,en,no media
1435345644433117197,2021-09-07 20:54:03+00:00,President Nayib Bukele said the digital wallet used for transactions was not functioning during the first few hours. https://t.co/xswxkbRi6Q,3,2,No,en,no media
1435341856955670534,2021-09-07 20:39:00+00:00,Disabled photographer Emilio Morenatti spoke to several veterans from the wars in Afghanistan and Iraq who have gone on to become star athletes. https://t.co/WE2Un2xvuN,11,4,No,en,no media
1435338069260054529,2021-09-07 20:23:57+00:00,"The dramatic step by the second-biggest Catholic country will impact 28 states that penalize abortion — including Coahuila, which is on the Texas border. https://t.co/9THLtDd0Bu",57,26,No,en,no media
1435334280691990535,2021-09-07 20:08:54+00:00,"“Even though you say that you support abortion rights, you are fine with a law that essentially outlaws abortion?” CNN's Brianna Keilar asked. https://t.co/zSRFgSVQ2e",7,8,No,en,no media
1435330490999840770,2021-09-07 19:53:50+00:00,"Abbott defended Texas' six-week abortion ban, which does not provide exceptions for pregnancies that result from rape or incest. https://t.co/6jisgKq80V",10,4,No,en,no media
1435326701261709314,2021-09-07 19:38:47+00:00,The newborns were mixed up in 2002 after being born five hours apart at a hospital in Spain. https://t.co/UniJimRGBn,8,6,No,en,no media
1435319884158623746,2021-09-07 19:11:41+00:00,Anton Lazzaro already faced multiple counts of child sex trafficking. Now he's also being sued by an underage girl he allegedly groomed as a victim. https://t.co/Q7Ff7XH3tR,24,22,No,en,no media
1435316092109533194,2021-09-07 18:56:37+00:00,Voting rights advocates have slammed the legislation signed by Gov. Greg Abbott as “undemocratic” and a “dangerous voter suppression bill.” https://t.co/OBRvimtUzw,22,12,No,en,no media
1435292991065788421,2021-09-07 17:24:50+00:00,Duke Wilson pleaded guilty to two felony charges as part of a plea agreement reached with federal prosecutors. https://t.co/JbSS5z0cd5,26,13,No,en,no media
1435288950365556736,2021-09-07 17:08:46+00:00,The three Christian clerics issued a joint appeal for delegates at the upcoming U.N. climate summit to “listen to the cry of the Earth” and make sacrifices to save the planet. https://t.co/jhewobGZ1f,44,16,No,en,no media
1435278960544272389,2021-09-07 16:29:05+00:00,"Gov. Greg Abbott signed GOP-led legislation in Texas that bans 24-hour and drive-through voting, creates harsher voter ID requirements for mail-in voting, and more. https://t.co/9uCZFZdP3G",8,7,No,en,no media
1435275169728286732,2021-09-07 16:14:01+00:00,The former White House intern says she's finally OK with the fact that the former president may never tell her he's sorry. https://t.co/KID2XveN7J,14,4,No,en,no media
1435265576251781121,2021-09-07 15:35:53+00:00,"Epik — which has worked with InfoWars, 8chan and Gab — is hosting the abortion ""whistleblower"" portal after it was booted by GoDaddy. https://t.co/sbiGzHYiMU",11,8,No,en,no media
1435259393747075074,2021-09-07 15:11:19+00:00,Afghanistan's new Cabinet pays homage to the Taliban's old guard. https://t.co/bhrq7LbYut,2,1,No,en,no media
1435255561126359040,2021-09-07 14:56:06+00:00,The Texas senator was responding to an article about unemployment benefits expiring for millions. https://t.co/lCTKEvBhzR,17,14,No,en,no media
1435234861623746568,2021-09-07 13:33:51+00:00,"""It's a miracle,"" said the boy's relieved dad. https://t.co/H7PAaYf0oM",24,7,No,en,no media
1435226537608065030,2021-09-07 13:00:46+00:00,"The former Labor Department chief economist says the think tank isn’t done burying the idea that ""people are paid what they're quote-unquote worth."" https://t.co/PL7Zul0nHH",1,3,No,en,no media
1435222243928387584,2021-09-07 12:43:42+00:00,"The nation's top infectious diseases expert broke down why the Florida GOP governor's comments were ""not true at all."" https://t.co/m9ys6H0cMA",114,56,No,en,no media
1435201697110974468,2021-09-07 11:22:04+00:00,Ripper the Australian musk dusk is thought to have learned the phrase from a caretaker. https://t.co/ZT3zrCiben,12,3,No,en,no media
1435181655656910848,2021-09-07 10:02:25+00:00,The first lady will resume teaching in person from a classroom at Northern Virginia Community College. https://t.co/LPX9aaYrqS,45,9,No,en,no media
1435173954969350147,2021-09-07 09:31:49+00:00,The Ohio Republican received a blunt fact check after his latest claim about vaccine mandates. https://t.co/2dkCpgHgjV,71,25,No,en,no media
1435153024192847877,2021-09-07 08:08:39+00:00,"In response, John Gibson stepped down from his position on Monday. https://t.co/x4KL1EsQad",12,6,No,en,no media
1435142181736550400,2021-09-07 07:25:34+00:00,The Columbus statue will be moved to a less prominent location in a small park. https://t.co/iMeSxIDt8o,16,12,No,en,no media
1435135499585347588,2021-09-07 06:59:01+00:00,The newspaper's editorial board ripped the Florida Republican's latest take on COVID-19 shots. https://t.co/iYg6mPeJna,25,7,No,en,no media
1435130077382053888,2021-09-07 06:37:28+00:00,Republicans are trying to scare off telecom companies that might have something damning about them. https://t.co/wxdBeq08FX,56,31,No,en,no media
1435121632490790912,2021-09-07 06:03:55+00:00,"“The purge was neither accidental, automated, nor routine,” ACLU attorneys said of the deletions. https://t.co/fXG7OXBcca",103,73,No,en,no media
1435083562404007937,2021-09-07 03:32:38+00:00,A report on sexual harassment allegations against Cuomo found David advised the then-governor over his response to the claims. https://t.co/mYo95EfEKb,12,4,No,en,no media
1434986497996853249,2021-09-06 21:06:56+00:00,"Attorney General Merrick Garland said the DOJ will enforce clinic access laws while it explores ""all options"" to challenge the state's anti-abortion law. https://t.co/y87lcFPkCQ",51,21,No,en,no media
1434934170501980161,2021-09-06 17:39:00+00:00,"The athlete, who had been lying in a coma at his home under the care of his wife Bernadette, died at the age of 73. https://t.co/0Oqj03drE9",20,7,No,en,no media
1434890134873419782,2021-09-06 14:44:01+00:00,"The prisoners escaped through a tunnel from the Gilboa prison, one of Israel's most secure facilities. https://t.co/Nkfei7opLY",8,5,No,en,no media
1434881564664639491,2021-09-06 14:09:58+00:00,"Maria Kolesnikova and Maxim Znak went on trial behind closed doors, in the latest crackdown Belarusian authorities have unleashed on dissent. https://t.co/sUTzTuOudw",8,10,No,en,no media
1434875766232264711,2021-09-06 13:46:56+00:00,President Joe Biden is hoping to turn the page and refocus his presidency this fall around his core economic agenda. https://t.co/poZqz6LXkH,27,9,No,en,no media
1434867188129845248,2021-09-06 13:12:50+00:00,"The royal was hospitalized with complications from a serious sinus infection, Monaco's palace said Friday. https://t.co/tIEJlU2gDp",9,2,No,en,no media
1434860115157467143,2021-09-06 12:44:44+00:00,Michael Fawcett stepped down temporarily from his role as chief executive of a royal charity amid reports that he helped secure an honor for a Saudi donor. https://t.co/FyvrDF1Qgi,10,4,No,en,no media
1434849024528601093,2021-09-06 12:00:40+00:00,"Legislation to shore up Supplementary Security Income hasn't received much attention, but it could have a big impact. https://t.co/IYsEF6FbsJ",19,14,No,en,no media
1434837298357624839,2021-09-06 11:14:04+00:00,Panjshir was the only province the Taliban had not seized during their blitz across Afghanistan last month. https://t.co/nQAFV7sG40,7,2,No,en,no media
1434833140158246913,2021-09-06 10:57:33+00:00,The court allowed Texas to enact a law that bans abortion after six weeks. https://t.co/u66s7vvz1y,4,3,No,en,no media
1434829356912742402,2021-09-06 10:42:31+00:00,"Failed Senate candidate Shiva Ayyadurai has claimed he invented email and that Dr. Anthony Fauci is a ""deep state"" operative. https://t.co/8OUJgLtlCW",21,11,No,en,no media
1434796453378068480,2021-09-06 08:31:46+00:00,"The filmmaker's next project is on how Ali ""intersected with all of the most important issues of the second half of the 20th century."" https://t.co/nafs3V1W6a",11,3,No,en,no media
1434792667796312068,2021-09-06 08:16:43+00:00,Aerial photos released last week showed a miles-wide oil slick on the surface of the Gulf about two miles off Louisiana's coastline. https://t.co/sfM8DMIIXr,5,11,No,en,no media
1434788886778159110,2021-09-06 08:01:42+00:00,"The former first lady is telling friends she has no interest in a return to the White House, according to CNN. https://t.co/T1nLcSWKL3",1255,147,No,en,no media
1434628816161345539,2021-09-05 21:25:38+00:00,Army Col. Mamadi Doumbouya announced on state television that the West African country's constitution is declared invalid in an apparent coup d'etat. https://t.co/eV20DHzFsg,12,9,No,en,no media
1434583309108011010,2021-09-05 18:24:48+00:00,"""If this decision doesn't cry out for that, I don't know what does,"" the Democratic senator said after the conservative Supreme Court allowed the law to go into effect. https://t.co/Pqd9rjgDfy",69,27,No,en,no media
1434527801613369345,2021-09-05 14:44:14+00:00,"A federal eviction moratorium has already expired, while federal unemployment benefits are set to end on Sept. 6. https://t.co/NN5SPbZdnZ",7,5,No,en,no media
1434522883565498368,2021-09-05 14:24:42+00:00,"A witness said it was the first shark attack in Coffs Harbour, New South Wales, that he and other locals new of. https://t.co/lAZIqFNFZ5",7,10,No,en,no media
1434490361695645699,2021-09-05 12:15:28+00:00,The president did exactly the opposite of what had served him well with vaccines and his stimulus plan by promising an orderly exit but delivering a deadly mess. https://t.co/Qv6vvIJiao,16,6,No,en,no media
1434486576663474183,2021-09-05 12:00:26+00:00,A case study in how the pandemic has affected people with disabilities — and what could be done about it. https://t.co/6u2ppvz4EC,9,8,No,en,no media
1434410341291773956,2021-09-05 06:57:30+00:00,"""I'm very optimistic we're going to be back,"" Trump told members of his new National Faith Advisory Board as he apparently gets ready to make another run. https://t.co/NfxzJ5UfHC",29,14,No,en,no media
1434367103268687872,2021-09-05 04:05:41+00:00,"Acosta blasts Carlson and Reps. Marjorie Taylor Greene and Madison Cawthorn as the ""American Taliban"" pushing ""theocracy and thugocracy."" https://t.co/w6s5URPlsb",172,44,No,en,no media
1434360548192309248,2021-09-05 03:39:38+00:00,"As of mid-August, the state was averaging 244 deaths per day, up from just 23 a day in late June and eclipsing the previous peak of 227 during the summer of 2020. https://t.co/oQh2DECG6S",29,23,No,en,no media
1434339493809692675,2021-09-05 02:15:58+00:00,"""It's a tremendous loss,"" said one education official of the death of a 30-year teacher. https://t.co/gVsnXrSGt4",125,97,No,en,no media
1434313535262273538,2021-09-05 00:32:49+00:00,"The former president is the ""least intellectually curious person I've ever met,"" says Donald Trump's niece in scathing new attack. https://t.co/wrfRQxwgDQ",218,77,No,en,no media
1434307858502496259,2021-09-05 00:10:16+00:00,"The proposed action evokes Lysistrata, a play from ancient Athens where the women of Greece denied men sex until they ended a war. https://t.co/ibt0ZhCt9q",154,37,No,en,no media
1434251996954079232,2021-09-04 20:28:17+00:00,Same-sex couples can only apply for civil unions in the country. https://t.co/w2mYr84Udw,8,3,No,en,no media
1434219955055124482,2021-09-04 18:20:58+00:00,"The transportation secretary and former presidential candidate said he was ""delighted"" to become a father. https://t.co/vmNR18dzxz",85,10,No,en,no media
1434201278750593032,2021-09-04 17:06:45+00:00,"Displaced from their wetland habitat, the giant rodents are antagonizing residents of Argentina's Nordelta community. https://t.co/fW7UuqkDm6",17,2,No,en,no media
1434197489259851779,2021-09-04 16:51:42+00:00,"Witnesses from all sides say the 20-year war in Afghanistan ended with episodes of brutality, trauma and moments of grace. https://t.co/45NEU1EfSO",9,5,No,en,no media
1434172524028473346,2021-09-04 15:12:30+00:00,The law circumvents norms by charging private individuals with the power to enforce it via lawsuits against their neighbors. https://t.co/q7W1DvGDzF,19,18,No,en,no media
1434144543616774150,2021-09-04 13:21:18+00:00,"""We will not be cowed into silence by an unjust law,"" declared the temple, which links reproductive freedom to religious freedom. https://t.co/aIbJUt998u",33,12,No,en,no media
1434097772634968066,2021-09-04 10:15:27+00:00,"""The ReidOut"" anchor listed many scathing things that the GOP is -- and one thing it most definitely isn’t. https://t.co/bZ5hd6hpzJ",21,9,No,en,no media
1434093987485388801,2021-09-04 10:00:25+00:00,"""I honestly don’t know when I’m going to play my next tennis match,"" the tennis star said after the end of her U.S. Open title defense. https://t.co/K7D90Cl1L6",11,3,No,en,no media
1434090204000919554,2021-09-04 09:45:23+00:00,Stop counting on elite institutions to do the right thing. Pass popular laws with a majority of votes and let the chips fall where they may. https://t.co/qLOVgqn3pH,34,11,No,en,no media
